X,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24
MGG_04733,0,0,0,0,48.95604395,16.12560457,13.19401949,0.673323459,0,0,0,0,49.50818616,2.844716039,5.919598248,1.208918177,0,0,0,0,55.51662412,8.198113118,4.216554215,3.097188773
MGG_04734,0,0,0,74.15849947,0,0,4.507639798,0,0,0,0,29.05656925,23.32980411,1.495194354,0,0,0,0,0,19.33171026,2.986904985,2.948236949,0,0
MGG_04735,0,0,0,108.4309979,7.329225731,2.054918221,3.530814921,10.81117328,0,0,0,30.34651476,32.8934439,3.513537973,1.473606745,6.470304735,0,0,0,15.14244573,11.69814932,2.309341357,4.103201332,0
MGG_04736,0,1.349537149,0,0,12.4741652,22.98305352,15.45264445,3.504829683,0,2.911247548,0,3.689216805,14.21811992,6.264716628,26.51359842,31.46372116,0,0,0,3.68172528,81.91529545,68.50201042,15.96239903,37.07991117
MGG_04737,0,0,4.803396883,0,1.930348989,347.4619927,199.0061333,0,0,0,0,0,0,1.23384647,1.164342072,1.704129012,0,4.176677258,0,0,1.232409072,1.216454484,0.54034429,0
MGG_04738,0,1.91948219,61.49360435,40.1764236,122.295369,59.69368997,69.59922527,107.1777464,0,0,39.64007407,68.21451151,52.45290307,45.76742061,43.31667603,246.1342309,0,0,114.0086568,68.0759914,36.40946241,47.1188564,49.30968548,60.7653447
MGG_04739,0,60.09299532,25.44505403,33.71418404,41.51612124,58.25737165,59.50788675,13.27358211,0,44.10220964,44.77860219,23.70988719,11.83007401,7.712550769,14.72065937,33.58151736,0,69.03040433,23.35158996,30.42223792,13.84030476,11.85682998,7.098672699,12.58134421
MGG_04740,0,136.8975525,126.2392743,97.36144377,103.2133475,139.2959974,149.4483364,76.84062118,0,222.9174874,166.7616909,149.6942123,86.65379756,44.72693455,55.5730768,95.75074884,0,206.9195525,167.4643902,120.4759961,92.32797967,46.3012988,36.56329692,45.36892055
MGG_04741,640.1865901,97.38046277,89.22318855,81.00766476,137.2429615,99.14471775,73.85937747,68.08925784,0,86.85628347,99.44737547,107.5070932,163.3885862,31.6120299,55.68505124,53.48473149,0,98.98375189,62.03215759,79.18934016,169.7167147,48.30797389,37.37882036,68.23297935
MGG_04742,0,3.120376504,3.417645328,10.1596726,2.746909474,4.620958234,5.293235228,0,0,0,3.068584414,2.843381142,8.903616443,2.194722677,4.142181397,1.212497884,0,2.971730604,2.376107793,0,4.384331768,1.731029139,3.075665296,1.242543922
MGG_04743,328.8595433,41.84673936,82.97417091,43.62662899,68.27778802,44.875362,44.67254449,28.73110186,0,22.82755217,42.57120631,57.85546417,71.57941699,80.38249082,34.22388248,32.52112869,0,17.86526309,46.15003727,44.61571159,71.77336357,38.82422044,30.22418743,29.59208771
MGG_04744,0,10.77157449,5.630744215,8.881693644,26.50751234,12.32623586,7.475034695,5.722042726,0,13.7307466,7.222355193,9.369229616,8.059978124,0.826495326,6.499480169,7.419849655,0,15.38767077,7.829516479,5.342973684,9.906389772,2.851958402,1.990730793,6.141462613
MGG_04745,0,147.9930307,163.9507306,116.5160654,210.6595927,117.6239275,111.4166098,77.57459581,0,124.4795438,154.215429,120.6278151,177.9119783,103.4227008,132.1115706,100.5040902,0,100.8583379,153.5325134,175.9441824,232.3584473,155.3481562,127.4711265,195.0409737
MGG_04746,0,25.67335656,48.11944103,26.23756793,38.19819999,22.7582193,17.48168776,25.82492519,345.9513908,31.98176681,43.7381582,31.63177891,36.90569159,29.90916423,28.70434245,25.29127939,0,30.99340212,32.21582854,31.5675457,41.7630812,21.36344521,14.16750942,13.60695231
MGG_04749,0,229.6941161,4.639728306,5.254313285,0,0,0,0,0,324.9184093,5.554466735,7.720237005,35.95219277,2.383609988,0.499852824,2.194751147,0,252.8200949,12.90302945,15.40911974,19.84027622,1.566674152,2.435686702,0.562284424
MGG_04751,0,0.450010374,0,0,7.427816157,9.99628959,13.168182,4.090464657,0,1.941542106,0,0,1.777915526,0.189909385,5.017922237,2.622936491,0,0,0,0,1.517505168,2.246789651,3.326717039,2.956726954
MGG_04752,590.284405,328.9411506,364.5336348,275.882811,436.0670565,180.2757821,286.6877905,190.5874203,0,312.8936901,282.7278176,261.9784358,354.7440888,157.7629542,184.2898391,186.1916519,0,350.2718761,256.3993844,233.1819672,435.981153,239.9541895,192.4304896,305.2888534
MGG_04753,0,0,0,17.58233238,2.37690117,3.998515836,4.580237218,2.337408376,0,0,0,19.68302495,104.3043775,0,2.867384135,4.196698386,0,0,0,4.91076388,25.79758786,0,5.322747262,1.075173438
MGG_04756,0,4.296554367,6.050409553,4.282409605,6.078720043,6.81723993,7.028137339,1.594058832,0,5.29634851,3.621634326,3.355842745,1.212497558,2.072221431,2.444362662,4.29307788,0,15.78296064,5.608705764,1.674514094,2.587259186,3.064517887,2.041870158,2.566352575
MGG_04757,0,2.831696758,2.326097953,3.951324271,82.26176657,19.56944769,29.42165048,11.64397255,0,3.054295412,4.177044274,5.160654909,37.91339452,3.3858547,2.004783994,6.601946252,0,2.696802744,0,5.150175401,19.49571803,3.927210062,4.535573219,6.765544336
MGG_04758,211.9427617,229.0841011,59.58646534,55.36769058,97.01244815,289.9004637,332.0764373,56.3547627,296.5796089,322.3234041,88.71040783,38.13399973,53.88796508,25.24827561,43.61927985,175.2618916,0,323.2712392,37.53243792,96.40995896,51.22173017,34.30763576,30.13488931,76.65612498
MGG_04758,211.9427617,229.0841011,59.58646534,55.36769058,97.01244815,289.9004637,332.0764373,56.3547627,296.5796089,322.3234041,88.71040783,38.13399973,53.88796508,25.24827561,43.61927985,175.2618916,0,323.2712392,37.53243792,96.40995896,51.22173017,34.30763576,30.13488931,76.65612498
MGG_04759,0,22.68876124,25.84426088,27.86053075,47.33653658,81.98334906,66.96906391,22.39115292,0,26.10380429,32.12952854,28.94455655,23.50546652,7.787593229,15.34034049,33.50181776,0,21.60793291,28.33438382,35.48824419,37.2348869,19.88681581,15.76637948,18.2501696
MGG_04760,355.5689479,41.0849573,39.30292128,50.798363,50.47446159,46.97974204,73.44363879,15.53229618,0,49.36313313,41.42588959,41.22902655,29.10797683,24.58089398,15.04992574,20.61246403,0,44.57595906,26.13718572,49.65812629,52.17354804,20.77234967,18.83844994,24.85087845
MGG_04761,0,79.93762912,79.40857578,65.71599287,90.00835934,68.36642492,67.01251807,120.6993388,592.8602464,102.9310896,95.06425022,77.9235481,78.75102375,90.74337547,86.20748009,96.07456771,0,90.29327836,87.7674816,74.38421176,100.8246037,108.8009398,98.0321806,114.3710325
MGG_04762,0,5.380430383,17.6790231,5.630853242,4.440436267,4.979916696,3.422649912,0,0,11.60676812,11.90503319,11.03132334,3.542863032,1.135300746,2.142695147,1.568022428,0,23.05854863,6.145644226,14.67856337,3.401934453,4.47719134,3.480313821,3.213756928
MGG_04763,0,0,4.55943203,0,0,0,0,0,0,0,8.187509656,0,0,0,0,0,0,0,6.33986323,0,0,2.309341357,0,0
MGG_04764,0,24.00185484,62.4350424,48.37729445,147.0237117,83.43034841,55.98371294,16.44932131,0,34.51817592,39.33911906,54.67803432,52.68183532,19.97673714,60.3599392,52.0729704,0,19.04872871,25.892359,32.74020127,74.75523426,73.23267093,41.89426414,102.3461327
MGG_04765,0,222.6278941,88.88470908,129.2941122,313.6812224,218.2578846,251.5933339,473.2016456,0,152.9310586,128.4242157,108.7992396,207.6069351,421.7317816,544.501792,371.8854284,1811.901127,174.1190623,211.671903,176.4397471,413.1144924,540.7561665,520.6286925,379.9865239
MGG_04768,363.4089895,51.55838704,24.45101379,43.75982013,96.85795197,67.69414128,100.0840248,86.96614353,0,65.35769625,43.90742316,40.68505935,49.3496466,151.8588683,175.690812,80.55011883,0,69.85686831,33.99898984,55.1033142,91.86056469,307.3979955,151.4765158,294.3088568
MGG_04769,0,35.56687587,13.63432857,8.271616623,17.61187499,15.36234668,17.34593695,8.467188585,0,92.07066016,6.995307189,11.34336334,7.025938114,4.002564634,10.07225131,18.65750119,0,23.71079944,8.125051334,9.703139046,8.995278948,10.85190013,5.696802427,10.97620405
MGG_04770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544460207,1.195306504,0,0,0,0,0,0,0.379007129,0
MGG_04771,0,25.98934869,18.81602942,35.65063801,36.0631519,31.31191763,26.90048315,22.30797094,0,18.0547416,25.99116286,22.87948896,33.93646425,9.666530605,15.3202831,20.02641614,0,35.23912435,15.09437161,10.81564513,57.18890312,24.1922331,8.466620017,22.89067748
MGG_04772,668.1756699,148.5477806,197.4871954,145.9157884,274.2269425,132.4246147,69.62834385,162.4368759,0,191.8484364,184.5248599,272.5035008,296.6612698,100.2196209,147.3747312,115.0639288,0,245.7134583,171.9070546,215.9604055,431.7193638,149.6335713,107.6470629,155.8582697
MGG_04773,0,140.0936992,125.5418198,112.552253,107.9105745,78.27067135,83.17653851,60.08737615,0,98.90601649,136.5159802,138.1023151,91.12963056,25.08167876,56.91780612,49.98288066,0,133.4200322,91.16180409,126.2402067,124.1886196,46.27693611,38.91523749,92.55364718
MGG_04774,885.7376109,589.451945,68.10801734,23.500456,5.987336404,23.98126375,49.44629115,13.45795507,0,1109.48595,49.68584627,67.28836004,52.03603411,2.733574503,2.407615657,7.550961532,0,810.5966709,59.18987168,77.75462388,31.67252357,8.624136743,12.45012459,39.46419006
MGG_04775,0,236.7108301,19.42786842,21.05297899,3.365305762,18.41792872,19.71400941,7.677785687,0,250.2605917,21.0526264,39.57250948,21.48044319,0.860418641,2.814759949,7.605558866,0,422.3257945,25.15127831,25.03023679,14.95384322,5.429058553,4.144879786,12.29994847
MGG_04775,0,198.9360705,16.32753262,17.69330499,2.828263936,15.478761,16.5680107,6.452550201,0,210.3235356,17.69300867,33.25745396,18.05255365,0.723111416,2.36557526,6.391849472,0,354.9302496,21.13758999,21.03586451,12.56748078,4.562679174,3.483432071,10.33709955
MGG_04776,1536.681888,8.990335228,36.9255647,2010.341567,273.0438061,151.4440919,217.3226266,134.2535582,0,9.697062216,59.67751554,1112.099905,5394.494733,151.7608602,216.0113522,212.2248124,0,12.84309168,66.74821269,576.381833,1673.109094,140.2703228,142.0611565,271.1835074
MGG_04778,0,5.39899523,1.267144535,3.228732662,19.35071925,14.84852451,13.73783823,6.009221784,0,0,4.550899345,0,5.078696378,0.650981732,4.300176773,4.495522267,0,2.203629595,0,0,3.901340138,1.925416978,3.135963,2.764153544
MGG_04779,0,546.2649176,342.8249266,439.5474478,1282.943328,415.3067479,478.5456603,321.0158759,0,321.1247674,466.6172395,316.1040609,337.8206078,67.86889225,359.9264562,297.4801295,0,440.4972179,163.959144,134.1620692,400.0160029,185.8058607,162.6120867,173.8607755
MGG_04780,0,17.98949395,15.49832633,14.08182213,49.10247736,19.65556414,21.21261184,10.25556694,0,8.045412344,22.65298666,20.39075684,34.09215415,63.60419107,23.64739133,9.718157558,0,12.5359942,25.55969485,23.94041206,59.55368337,76.30799009,38.92330171,41.27733571
MGG_04780,0,18.33632668,15.79713,14.35331598,50.04916027,20.03451826,21.62158544,10.45329159,0,8.200525787,23.08973031,20.78388529,34.74944195,64.83046322,24.10330684,9.90552109,0,12.77768488,26.05247908,24.40197694,60.70186279,77.77918815,39.67373277,42.07315193
MGG_04784,0,0,4.12841776,6.13629689,13.27275217,6.977481646,1.598519172,0.815763884,0,1.355210279,7.413524328,10.30416917,23.16529144,7.158137915,3.502545619,1.464662748,0,3.589765533,8.610810663,5.141622479,16.41805668,1.56827525,2.089865062,2.251436254
MGG_04787,919.6553531,1229.428342,388.9385082,459.8530147,20.42600683,18.92368344,37.64914904,34.93325866,1286.908894,1375.402023,265.8790745,327.2625923,37.20006183,15.89421044,3.928274437,37.63253826,0,1037.634688,178.2236825,231.1873731,24.94751932,3.357893505,6.960627642,56.24074625
MGG_04788,0,28.54942374,26.16741741,37.74089364,29.96051679,29.59514219,31.35184131,12.0972739,0,18.15206611,46.98962093,41.89799608,20.97572366,9.004425151,11.17001838,21.01939622,0,22.32393667,20.59564467,30.33486043,27.61518144,8.00225448,3.887810844,7.539091968
MGG_04790,0,20.57698221,19.49170942,19.91798298,12.60650033,13.72630838,16.9811328,8.425172982,0,25.1937923,14.21950184,17.23006654,9.887376421,3.520425186,4.921650997,12.96597556,0,24.36353082,18.20989968,19.72376621,15.31554447,7.404377958,5.070534758,9.965457062
MGG_04793,0,355.9778501,453.7940434,259.7002734,433.3246946,375.1414924,488.6014368,403.4280736,471.0591625,415.294068,501.1365792,405.1356946,295.0281235,195.7309408,393.331725,565.3483826,0,407.9494659,301.439296,459.3855393,384.7796314,232.7135401,153.0537643,208.804107
MGG_04795,0,3.54302116,11.64166219,4296.249069,222.2265597,125.9244411,184.8132317,115.0180058,0,0,0,1472.199508,2118.346213,86.72127251,69.60774687,161.0770244,0,0,0,599.2830181,896.0714956,50.12002813,141.4362857,152.3709769
MGG_04802,0,70.80163222,66.04612107,66.98031382,49.51877438,39.54087882,40.45876209,16.36185863,0,38.83084211,106.2098617,68.89058731,67.95588232,31.14513919,28.51454224,20.98349193,0,41.14302283,41.12092842,55.65532398,64.74688718,16.97574403,13.30686815,16.48599272
MGG_04803,0,73.6142115,41.60986477,38.64408831,47.82129292,36.8057455,45.4730078,37.19107439,0,56.67852586,39.80415986,55.64793604,33.97778902,19.37880121,25.76542098,41.11334276,0,89.94491362,64.88778,49.72313886,41.90523032,29.93873886,21.69782976,19.65224118
MGG_04804,0,11.3593237,10.76667585,15.85069846,38.36448568,41.40798963,73.37168917,15.31774977,0,3.769931082,6.444681552,13.13775466,14.09654084,5.531262694,17.63091397,36.160358,0,12.4825358,1.996133199,4.767664151,39.41037498,13.81501507,14.69548288,24.2693467
MGG_04805,0,18.12920003,17.65005692,14.05406844,27.04228112,18.89267796,13.6681683,7.847105016,0,7.242344392,5.942763699,27.53312269,10.61117469,5.383842913,8.735003173,13.30635307,0,15.34717891,13.80504353,7.327256647,16.41574269,6.146051574,5.708290329,8.422289798
MGG_04806,0,64.27900589,58.26428045,64.95108,47.8051391,31.18313702,30.07982711,9.594050003,706.8718322,62.15968397,67.57155656,66.65199808,32.59583028,6.235966836,16.28096347,23.25460184,0,65.43879375,59.07426646,34.26615349,45.46952535,17.82939208,12.56235528,26.03741829
MGG_04810,0,42.39408078,69.6492548,29.57816013,52.48136313,34.3335205,18.54058309,20.64374897,0,68.58999611,19.54238566,39.83797587,47.97945167,10.06356027,10.55185002,23.16550375,0,68.13204777,21.18525418,32.52851893,52.49292393,17.63859002,11.7524883,21.3655963
MGG_04815,0,0,0,23.58121358,7.670815504,4.692416351,5.375089381,0,0,0,3.116036751,14.43675477,3.477423551,0,1.402078583,1.231247851,0,0,2.412851728,14.4074387,5.342556855,0.878898815,1.561613565,0
MGG_04816,0,10.61045099,35.62173894,133.895281,118.1779208,81.63924072,76.30004927,26.35789737,0,5.971061575,59.88402935,80.7114809,67.74047175,15.76939126,27.06764,58.07978607,0,11.86239031,35.8315272,62.92779982,62.2262532,18.42620436,13.64141231,16.80861199
MGG_04817,0,22.76719153,14.82054374,29.37146439,28.36169636,24.80979882,27.87271192,6.135901162,0,12.04678711,7.60391358,15.26603586,21.21447072,2.900530766,5.018089217,11.01669985,0,17.18245913,3.925310148,17.57888747,25.71222157,5.719291243,3.969510373,8.980440613
MGG_04818,0,111.5095741,51.0174794,61.05801598,101.1144947,49.64479526,57.46593837,13.74669851,0,111.1404682,56.21745293,75.24350394,64.59623661,10.12646555,20.98578424,32.08595147,0,112.9189392,37.08201289,61.61289057,83.89225041,23.49111874,18.78239232,31.19484265
MGG_04819,0,13.07902492,14.92190004,14.19471987,31.9023826,25.8249297,32.35536959,8.963519057,0,15.6746248,8.574625952,19.86333634,22.48733896,5.212855492,5.401482881,19.48165926,0,13.49397531,9.129477991,11.89380046,20.52084929,4.837060147,3.222904592,6.076127904
MGG_04821,0,146.6761466,60.41921442,128.2920546,93.17039214,88.3414704,97.38540201,56.08397982,0,93.17106022,107.2350178,140.280063,37.73179936,39.34103377,45.86684286,78.76217559,0,147.8340363,96.71213276,89.83025503,56.59951189,39.49817132,30.822178,34.73763837
MGG_04822,0,56.38235996,50.5257846,56.1967426,56.56359423,46.08573295,54.96421059,46.59085533,0,47.38796634,34.56406697,46.03940424,38.09052532,23.17595775,31.29900354,55.48315213,0,52.30175065,35.1279021,31.96237503,40.12486119,24.98187437,19.48715153,24.9300638
MGG_04824,0,15.66150755,55.74897889,7.28464241,19.81886438,15.46205982,8.302287739,15.25270625,0,11.26176865,19.2519468,71.35618916,13.75022,26.43732182,34.65009491,18.25697451,0,3.72885942,74.53713936,53.40846704,27.50679485,36.92494641,29.90937574,19.48894528
MGG_04825,0,89.86325151,96.48676621,35.05118372,36.67302006,78.06560405,95.87457989,39.96867427,0,157.9839795,85.58833835,74.4712205,40.30248837,45.38850704,20.57049002,56.50205247,1030.828353,119.2762871,130.9314028,117.7537586,44.14258775,38.56633294,25.5003631,49.44931488
MGG_04826,501.5304253,47.68069347,77.12948503,98.26443652,138.0297426,48.88400327,28.9311941,18.09817929,0,53.80249496,36.79005681,62.16418365,73.9023049,27.55136469,41.87162126,38.48016852,0,52.39536954,65.35430611,96.05876077,79.15654643,75.07977399,32.80786112,39.43371792
MGG_04827,0,122.0860898,151.3111859,76.95989923,156.9686485,99.51764886,83.11255367,105.6883223,512.2973558,128.2178847,112.1610371,139.060657,122.3483616,76.37864328,94.96419915,107.3630966,0,130.0391001,148.0120596,134.395801,156.1906735,155.5053742,115.5866096,148.4039044
MGG_04828,0,180.5158766,52.3729323,96.46860099,164.8274406,164.9455444,158.809459,34.41269744,0,93.62466615,56.65521365,36.74810304,97.62076297,29.49937651,33.14003923,90.44075125,0,166.7956911,34.2186245,54.48631364,124.0120773,57.20832289,34.21353357,43.35861093
MGG_04829,460.5835577,196.0348754,265.6212676,273.5453078,423.4244305,319.2385831,263.9772663,195.0730588,0,261.5815742,188.8062158,283.6027301,904.4715777,255.29399,278.2928544,220.6692998,0,205.9433734,144.6600464,185.621493,822.3497706,247.7714486,241.7814195,466.3583934
MGG_04830,0,36.75077717,41.50978474,26.44212914,39.05012154,24.23574965,29.95338226,27.58927934,0,26.01358096,37.27018641,34.5349291,35.54280946,18.90188247,32.32023613,30.12272884,0,24.60942719,40.66573645,75.19592856,60.51237914,28.1920855,29.50289916,33.27011464
MGG_04831,0,15.14513176,9.757625068,14.50330074,16.46951376,11.43408119,12.46787037,6.555470688,0,12.81230201,7.884927778,12.1770888,15.83890831,1.754505838,4.651649698,6.923538641,0,20.36281492,6.105563937,8.101574227,15.27145358,2.718217496,4.280858056,10.64265881
MGG_04834,0,37.03763442,22.70490545,35.48315253,45.98726639,29.06175486,28.13221241,15.79222044,0,20.27270269,21.20137955,16.62304029,40.76841309,16.33015776,16.29084184,17.39912656,0,36.32619973,6.314207309,12.06493428,62.91437232,20.69996401,14.91607777,24.76428029
MGG_04835,537.7895027,585.21733,95.6284714,161.3457411,16.09920937,36.11029038,56.041239,154.2315662,0,430.9950193,46.41160304,68.80873212,22.27152957,5.311144627,4.176633322,83.44126512,0,755.1047683,75.46992659,47.20994118,21.21982915,12.4361652,10.7574493,23.96130286
MGG_04836,0,170.2505501,123.0073922,104.4758441,17.94707903,49.78912213,66.13361524,40.25184051,0,94.64603549,80.19503737,86.04261041,10.36266823,6.03761568,18.3586364,29.46398077,0,111.7269267,74.08147399,131.4038886,25.73048329,12.6986901,20.44756692,37.03050797
MGG_04837,0,57.78512469,25.37061591,31.97509369,24.33819671,20.6557582,40.56145245,24.58067139,0,50.50684208,26.45348541,35.40631655,14.43271674,5.045372195,7.67075602,23.2280794,0,66.89283711,21.6218107,40.77048294,29.81700896,5.80329623,6.628631973,8.628833179
MGG_04838,0,13.93423579,1.173977558,0.997113216,1.415364864,42.3285683,40.45609994,0,0,13.87347785,3.162220382,0.976715057,0.705792679,0,0.284571834,2.082494186,0,30.62411137,0,0,0.903623391,0.297308405,0.396189667,1.280459386
MGG_04839,0,56.14199579,77.53146695,72.6632233,162.2349096,63.25911387,62.11056294,27.47034939,0,59.67768468,69.61279719,64.50391712,109.2965039,15.79503129,54.43665209,37.93970877,0,62.76625447,26.02239031,55.49390685,98.08948529,64.99779565,50.82633589,57.3478015
MGG_04841,0,26.37915169,17.07267169,95.92708891,86.02666788,61.556692,42.71413681,35.29213088,764.7820083,13.79530047,18.86640717,24.03747829,98.42962673,62.07098121,27.58940587,30.75077533,0,25.12252361,0,26.16945433,73.4549462,50.5532541,29.84225247,15.7563941
